,track_id,spotify_id,popularity
5429,47951,4zxCgI1NN3R579x2UvF0Wp,15
5430,47954,6fdy8Y0xzhenwueGVkAgy3,20
5431,47955,4PVKABUEJZnMT9KCnRNLfx,12
5432,47956,2mCqcZS8xxPIFlRciCxvuD,14
5433,47957,7I4fBunCnvxqpz21a1Yj82,23
5434,47999,0Uh9VALVtZDiF7Sh7BHq1c,0
5435,48001,0r4J6R1CegP786Ux2ekW5u,34
5436,48002,3cgtMZeAQ3CVsgDy6VkHes,0
5437,48003,4fjSNZVpd2CKbsrLOTJFjB,0
5438,48006,0oH5utXmfOrGci1gi7DWl4,0
5439,48009,6PWs2rr1FyZpHfaGzjQQWv,0
5440,48054,7FGwgV3TOI5UiKBr4BH1jz,5
5441,48055,3Ns4PHgaLqiY6RUrwqs6cf,6
5442,48056,4ORyxqNjkHa52UMKkHriFY,13
5443,48057,4PoceMQnOKtUMWKAv5dC5p,5
5444,48058,6KjwsGgVfEp91TvjeKCYm5,4
5445,48059,7fHnbdfvWvwCfTaCUeSbig,5
5446,48060,21tRitPTOx2O5zZNVGeuT0,6
5447,48061,2d7VnkaEv5fYsE2r1EkkBo,4
5448,48062,1HnJcvtuKYws5kGiqu813J,3
5449,48063,23hJu7swOZvq3CQLfSYmFP,5
5450,48118,0bDgJfZSx4TVqOuKLcZZ3l,0
5451,48119,0e7HiC1xVNPepJJz15tDCD,0
5452,48120,5wE4ShZkLzQQ1oOy0cvWvV,0
5453,48121,5mVdFM1A4oxt7eHzrg5LQ0,0
5454,48122,4GDSfh2FuauSKBNZB82TRm,0
5455,48123,3wNCY1VMkorPEvhJTM6dH0,0
5456,48124,5T5hyO9Sbue9n4Bryfkdzr,0
5457,48125,0ZsPUkXBuHHoTOefU51Yqx,0
5458,48126,73UPbRW48IzkcKqpRuU03w,0
5459,48127,3vhdHDbLbX61JpGEcj9Oj5,0
5460,48139,1uXpAmRp1I3bMhOEezA6QH,0
5461,48140,2cmYw12x7uiUGVqWFZnM81,0
5462,48141,5qBpnu8I3O11x9fGCPbFWL,0
5463,48142,4Ro7pZLT1OYlQRT4FwFwpC,0
5464,48144,011vuQxtbl2wwKXGCqRdQK,0
5465,48145,0tHKeFFvJJlWRpDw9qCDMI,0
5466,48146,3kE2gp1JMFSY5HduNjESD1,0
5467,48147,327eMBfFi7xjxVpo9QDSYH,0
5468,48148,0ongDrfNdszoFi7ivPy7Kc,0
5469,48149,3sIHKnXPJWY0UW7faj7MQ6,0
5470,48203,6aMJxKT8aZNTIEgO8sOubR,0
5471,48204,5M5zpyyOws4x5JZC81g5KE,0
5472,48205,7eML54cniZ2AgEfSRo9keC,0
5473,48206,79dY8DGQm5c5JAe4gfEBhK,0
5474,48207,3aA1WgOwcvxPJWv91AfPub,0
5475,48216,7fSBWPOYf89n5F1ffMwOCf,0
5476,48241,3RTNpy5FOJ1yCP5MY1gMxw,9
5477,48242,2TLJEycOjAtgBriVP5e7HA,6
5478,48243,2DCPemnuldSP4l4iU1csMl,6
5479,48244,1Ioh3Y2FeGWzFhSR8mNdfU,19
5480,48245,7jumgG9PSWO0UFNYX8gI5x,4
5481,48246,2bpK7J2MXG11sJSzVEvp0X,4
5482,48247,2ovTzXC0JV3wYMm0e5WJmE,4
5483,48248,0LgshR6k27Z5gCIUa9hh6T,4
5484,48249,3in30ESTCkD1xL17OPgicl,3
5485,48262,5XDU6NXV15B7Ij5OnVWdG9,6
5486,48270,5oB09HYpX7CkNAZtNZq6Wi,12
5487,48290,40F4kWV9vMTPqAU8w3G3E1,8
5488,48291,5YoULOh95Y93HfUIYwzRtB,14
5489,48293,1ba7LmrYEdJzn3uraxVM06,1
5490,48294,20Wo0dAQK9G9wgDMR0h7Ma,2
5491,48297,4bcWW511t690aWgLnqd8Xs,0
5492,48333,2wHEJLVJOQKPRbLMz3rDsv,0
5493,48363,66Y95lbpChB9bb2BTKvAlw,0
5494,48522,63OcNhy4fufBW3D7s32XUH,0
5495,48523,7nQ7sVDEmjlaKdtqdIKipZ,0
5496,48527,768Y9sxY08YwZVDuIS36DQ,1
5497,48539,0Cxb0CFzvqrGeSwZcFU7su,0
5498,48543,3PQfU451gLe9GRUOg3FTGR,0
5499,48545,2tAf8r98L32jecouYbtE1F,0
5500,48550,0QkX37vDdS852N2AfGfhPt,0
5501,48551,1NoLHC3VWQlwQhJN43KB2r,0
5502,48611,54ZYPYnE3HcctYoKTlYrze,0
5503,48612,7x98mdqY1cZQmRTUtgMwen,0
5504,48613,6BgvclckAyv9bJ9u1UBav7,0
5505,48615,5GgZZIy57VSBkVwMwtvn9a,0
5506,48616,0ZTtQ5mRkN5nOx8dtnxOjQ,0
5507,48618,6APWTFIdRdfMYwxkB1uR3J,0
5508,48619,0TmA9v7K5bUaturWRow9vz,0
5509,48620,4u6yrEJ0QxKsCPr9DiK2ww,0
5510,48621,3Ernx1hy9ehSCki0wARHKa,0
5511,48622,6lOR8K099YLyVIy6Vkk1wL,0
5512,48623,68tGkG2qlflB6bdX4zzhco,0
5513,48688,3vrsM2Y9jyvevwj79xeQTn,0
5514,48689,7K7NxxfKkIpCDWvijd9BWR,0
5515,48690,3Vn27sMgrw1Xk4X9wefuMq,0
5516,48691,2koInIP8Bz6F3Ai5pJG1d9,0
5517,48692,4pk8DCdcBNCWNP09Qm3bnn,0
5518,48731,3FX48jifcfBUJ3UYvFDjl7,0
5519,48756,5BPRzon4L0t3du3q1CEYJC,2
5520,48757,5xlhNwDRvAcTfUzcqkEsud,3
5521,48760,0hTOUVJVWgKvN0Z5PbPwRY,1
5522,48763,14OxY1jddkWFyDiCBbvVRD,1
5523,48765,5QSNdpL6w0VEX1IZDyANbI,5
5524,48783,4ORKkQUGegpHk8qCbeYDfK,11
5525,48784,1DzyDVeRyZv9xDL90t382e,0
5526,48785,34IEFzjfsviJcb28cj8ENu,0
5527,48904,2aqlZojR78f3Wf93ywfJGZ,9
5528,48905,4mwYqmOiLyudt4DLP2Xs1e,1
5529,48906,1zGOqmpNKmW0sU8QKO5wUx,2
5530,48907,6hQUg1ToyVLvHQs3YKwD1M,7
5531,48908,71KWyB6MONzkg89at7KsuP,1
5532,48909,2hvsBppxB82tOuzsSsDWzJ,10
5533,48910,20LwsJnqMSUSuJ6kP1KYCE,14
5534,48911,5a9yIcOXHV0817gQim7Qia,1
5535,48912,022TVKDNLPeeZRTuTRkdJQ,3
5536,48913,3LKBpriRBR9MiNouZJQfv0,0
5537,48949,5hcgA7fO9NitCbc40aIbPT,13
5538,48950,51qpHFPOx5QdTtRy5JBlsZ,1
5539,48951,4ZB1HRynNfzz7uAxU00ZOq,1
5540,48952,7sVzq8XuUJJhJD1RaoHZlU,1
5541,48953,5iIFgQsajmFw4s8kWPsl9a,0
5542,48954,0KwWiP6CP77ymP0JBWMGsa,0
5543,48956,2Ltu7kURCLmPS0QRLhH0jz,0
5544,48957,5ImtiAGLebmLSsSbOeKvSW,0
5545,48958,3K5J9Q9ZMzpSL2DAINBAwb,0
5546,48959,00dcM280woyXlKmFE4m1kI,0
5547,48960,1e6Vmal8rtwaiwCzkQhkkA,0
5548,48961,6rKD48W9MSKbouXqGnIPoD,0
5549,48962,4QYB4MQg10euz8mfdMENQK,0
5550,48963,2N3dwNx9vgNyhp3m1CiP7g,0
5551,48964,36QimJOHJnF9FJPDFhHFJe,0
5552,48965,6LCYnSNZVNfWni1dZANcLp,0
5553,48966,3y7HCGBxcEHfttEmoKz0Ac,0
5554,48967,4RlejsE3Lh5u1CtjpqdCfL,0
5555,48968,4y6nYfOxamNuH9Iy1OWkne,0
5556,48969,7qoriMKR3lG3ijvXTTyIpr,0
5557,48970,7at28LN5N8BnuU1uip4m3W,0
5558,48971,1YQrMyM783Y86FxsjBtZxq,0
5559,49002,631cph85Gw3NWMEGscEnkA,0
5560,49019,7z2TafsZaEnrkpp5v1x12B,0
5561,49021,2J47x1ZJiXgoHOYmKopJvo,0
5562,49022,0dtDuyg3jxadP8unUHqfu0,0
5563,49029,1CtsnlypISYkvgHH3qC8Uw,18
5564,49030,3Dss6dnVNEHiYEjEuqs1v3,21
5565,49031,1q9T9tN4QCgQPMYiUxgZrH,12
5566,49032,5HqURRDYysKyWRaTrqKDNx,12
5567,49050,6Obzr8FgrCbOWbmiKHckxn,0
5568,49051,0fnI2b2qynM5jzTnDSfkwn,0
5569,49052,3IDiFE8KItVmZEYKQDZXtj,0
5570,49053,1LthoLxIRbA99jWYLB4ZaM,0
5571,49054,04AFo1ktCkRTOQ0l6wl5Hl,0
5572,49055,6C04sbBiKWvmyOlVEd98ff,0
5573,49056,2Jba0i4uy3yjZFGj4g5IRl,0
5574,49057,6RsdHrSutz2wGyTWfbm6wG,0
5575,49058,2sTatqWXRpMMBUIjevJgXo,0
5576,49059,3A180ezQBnHYJaEbUIrfO9,0
5577,49060,5EZN4Ti9Z0IlcsJyiRYxOR,0
5578,49061,49NG9E1PcrwkPaB96nehKL,0
5579,49062,16W8rmK0YSlp8Jc3ATHyMY,0
5580,49063,3CcWG3npWPTW4tTzYRxBto,0
5581,49064,2K7AKVyWd8YRMlOOf6P7Oz,0
5582,49065,5eRlpNmVyKBYjJeJ0vb8oC,0
5583,49066,3ZM4Gk68KuGpBYZZju0Xoz,1
5584,49067,7ubCuk2k9jSuWw4usNvjPA,0
5585,49068,1Wd5GtxhhbtI2NkK1q5cIn,0
5586,49070,0qFf6gvRFy6PZM06PQ7ccd,0
5587,49071,3Cpje8KTgvJpcUXiWh9fCj,0
5588,49072,4v7XfN5mNZRk7dNu09CQz6,0
5589,49073,09wozXGX8U4jaa2QCLhK8B,0
5590,49087,43gyMy9oVhUKXjuXhiCihT,0
5591,49088,1fGztAdtKz3j7JjW25MZTT,0
5592,49089,7cQKMVMFZ3BcGzknp7OKuJ,0
5593,49090,0tWE0wOgnkayLealJlgmVY,0
5594,49091,0xF2DfpWCtWpjYQMpqIrWS,0
5595,49092,1Td6mPns47bdRoJZWxpREu,0
5596,49093,58lExCL9nnFf29aVtv4Y1T,0
5597,49094,4JiI2KvsXtbuMOnoRK8I3B,0
5598,49095,6MtMwspyzfns4fwUAqdzlX,0
5599,49096,2FSUwlO4foPdXfida7anXs,0
5600,49097,414tfZUsL67a9aIiM81pIA,0
5601,49098,5fSyzALVOHs4vDknF5e8uE,0
5602,49131,3xEPwbhpPRX8eZYUVzU2nA,1
5603,49132,39Vyvf6TLdQJA1aRorgotI,0
5604,49134,68Rxw3GvEZuC4GCSutwBaJ,5
5605,49135,3tJoN9z8WCOdMJRvUWLnfJ,2
5606,49136,2HBF01eKUTngrJlsPto1fz,1
5607,49137,3uRf1Ioja7OTUgystPADcl,1
5608,49138,7dPIlbhALF5huiV10cRiVR,3
5609,49139,5l0TqFZnfsmfMObDyeiANt,1
5610,49140,1syitb1fzxUNBAyDFS7Cp5,0
5611,49142,2hoChL4eIHUmKqLKwGPMAh,6
5612,49143,4zjsZ8oGAObR0TbkGu1AAB,19
5613,49145,0ovofsofujss9jU24q1hEC,0
5614,49148,6YgZlw5g8OOEYh5eyhPuwj,4
5615,49149,0ZOPKpSSb2klf4YvW4Afyd,9
5616,49151,0q6vdU862yFzH9lPz2pcKS,2
5617,49152,0f3LU9r4PmxGcE4Fe55O9Z,0
5618,49155,62lkMiaKZwZBYtHPFAQmBz,0
5619,49156,7gJq1gsVRFezxZHxlGyj3s,5
5620,49159,5CAd3PYdVYilUJdbttvS7c,18
5621,49295,7LI51w0W3tWflA1EFDTgdK,0
5622,49296,3wm7RQq8D2WD5Wwyty9Uas,0
5623,49297,77HVyubLKESeHCGjUIIfth,0
5624,49298,4leH2IoAouTFpB0c8Yyd1A,0
5625,49299,2LCbbiJWQtadhg0FPMOLYa,0
5626,49300,6JIEtJUl2vdRVdYLlySEVv,0
5627,49301,4VVT4Czpi8y9O0wYix0kBl,0
5628,49302,76t2eyfd1lzq17lL8xm4MH,0
5629,49355,3oEWrrWfbZpVNRfr6hDRbM,15
5630,49356,35aoGp8pBHQmppiBUlX1aX,10
5631,49357,1asn7pvtiYz3Axx2zkisAM,3
5632,49359,08yt8BMdcYupeQTdx5yoxA,10
5633,49360,7IMKOyo2Z3GwH8j55hERVe,5
5634,49361,54TXr9EeqD7VTGcbUJJ0zM,30
5635,49369,0B9kVw0SKrlHAwcFf52ES7,0
5636,49370,4gwNAlGiLocQoICH6Sv285,0
5637,49371,22f8CUJy1uCRtJGWlWSE5u,0
5638,49372,0JHj3My7CVHwIIuzMexek4,0
5639,49373,65AN6Shkmqlfm5wPRmNUy2,0
5640,49374,3Pyy0WFeyvyaKGTKHY3Nhn,0
5641,49375,3CPYS5wFfN29k7YlyHhxta,0
5642,49376,6ILGCI4m4pLhbII6DRf5lG,0
5643,49377,1YMLb2M769uL0qCFfMXf1Y,0
5644,49378,29XPFdeg9fYmgKgph9y4gv,0
5645,49379,0TCNtClCy80Dr9D1N8KDfg,0
5646,49380,2QLXVwnvhZYGp5h653N7Z9,0
5647,49381,6TcJmIBd62fX7KSsmjTUl0,0
5648,49383,1ciFqnJXNzN2SqIpakHsLe,0
5649,49384,1KOizVgGX7BOLyDa7KQQef,0
5650,49385,1E7RWuysC7Ok3sDezrmnYy,0
5651,49386,1OvlKDqnOcE5rux5n3u49r,0
5652,49387,6XAioGPQTKT02Rfh0Rqacw,0
5653,49388,2hOJBx9ouTOb6u1QssLiv7,0
5654,49389,5dKBHLbi3CqdcUbiNeO1Lc,0
5655,49390,0b5nSCpACGiCKgsJdLS9PV,0
5656,49391,0D2npWCcyZf2s0XkMPBkMi,0
5657,49392,4dgmgHk9VnfZAeslPqGeSM,0
5658,49393,0XYX9smsqXFlsMCCSDPHGx,0
5659,49394,2WK2FyA6lRRPjPEYY11Fpa,0
5660,49395,3JYi9vDG6a6OBwmc0dogcN,0
5661,49396,2lkxxsSSJGA1pGzBgUPAFf,0
5662,49397,6Hi7MMHH5nu2GxttmSABKg,0
5663,49398,2kau35ggZepIMfH1BRVxI9,0
5664,49399,7d7j41qx3YluqGehvdVPag,0
5665,49400,20wnhxudfadtdvkBdhhgbh,0
5666,49401,1882NUs66kJz02haG22ZFO,0
5667,49402,0NhLkzV45IzO2oDgPjvxle,0
5668,49403,1ZnuGgkB0WWu292l8eEMRj,0
5669,49404,7n5kUlFIscXM7veOXdFkDB,0
5670,49405,2QTiujvpi8K392oQS0EvvL,0
5671,49407,3xdPus7AbmipIyi68AvFTH,0
5672,49408,26Vqi6NWOsc76OcTCITQvn,0
5673,49427,0bDkV1rdGEZhNVfA9S5iMq,1
5674,49428,27M0SJXEksMX19zMyEIXem,3
5675,49430,6Akim6SrfDJe39T4J1rKSE,3
5676,49431,3i12RdStLBVzpEBcoUaP8X,0
5677,49432,69XOhGWPLBRQvZdy7CIpCY,0
5678,49433,1MtOFslw6n5fgQYPnLSCqW,0
5679,49434,3zYtVQ0nKB1KXquEVyhOUb,0
5680,49435,3MBLDgfIREsTCdBapagDZb,0
5681,49436,5Bc0iy9PhkJnstONwhIgka,0
5682,49437,1rNLvxthBVptu3Yrx3XN7o,1
5683,49438,0WqqfXJ2DS4J8eNmEBELvI,2
5684,49439,5YLro3LRWX6WK4h6IkOBS6,0
5685,49441,7gDYkJCpoB6jTrK99XJLsy,12
5686,49443,7CUeVJvDq3ExTf8Jp4Nizf,2
5687,49444,2JoXyphvhCfzFSAVtOrB5B,2
5688,49445,3mxPozcelNJ92pmVp6DXiM,3
5689,49446,2GajdntvS1BXJSAo12KgVj,13
5690,49448,2iAtIP6tqwSMFNZtdMtKpE,15
5691,49473,3mBnNjS3FrfUiYWX0Gozuh,18
5692,49480,1QTULFSmPnfCJZjn2Y7xQz,0
5693,49503,31h52y0brCQ1EvlsJcRTpW,7
5694,49504,13jbdXecORxCY28Bq6ewUN,2
5695,49523,6YgZlw5g8OOEYh5eyhPuwj,4
5696,49527,2wWqzlyZlcGgbhyVpr3utV,12
5697,49583,2rmouxzSNg0XvaHOaBdiyA,3
5698,49584,3dS8AUgHhnuEqD6avy0bJe,2
5699,49585,0pJMPKicKXmY1CR7xzBBxM,7
5700,49604,3r0LSJrDwaOruWp8d87GPD,18
5701,49605,4YphlPBlQ2QxYMC0iERwQJ,27
5702,49607,5hP3QT8XUB3FN9NslepMyd,23
5703,49637,3IJjKNHhn7QqG8GSnmrW2v,0
5704,49638,7uBTQPcHWLcclsvgOTjcP2,2
5705,49639,7ltjyCYYGpakCccFDAOIYX,0
5706,49640,0b2jGQakVUo8V9RtrNDjNk,0
5707,49641,2lSia5GqZHQY3ZikVmAGfT,0
5708,49642,4AMPWRq80k70tqcRtgTOLj,0
5709,49643,6tGyLLqlH2V65KHh9g3xPY,0
5710,49751,0ks9xoZNsKYwHZTvEKBelq,0
5711,49752,6jnqvvwCND40LxrJbsIKfb,1
5712,49754,2I3MieV0ymmKmCCqFBRJUO,2
5713,49769,39DBdvAPOaa2tC5c63QX8F,0
5714,49770,3SAEZoBC6HsQnxWkj4boA2,2
5715,49771,57RnZwBAruy7PWz2kqTNgf,0
5716,49772,1kv6Z1T6cNm7zssKNptSwS,4
5717,49794,5BA5ZU8EewI78PAOihEaS5,7
5718,49796,30TLuRAj1dBaVuE6XPdgnm,0
5719,49797,17VPK1F4rHJ9JBIA3wByUJ,0
5720,49830,5KEeTkoKTMvsg5v5F9RHGZ,3
5721,49831,1tOzGi2cjrBHggpa2w1Z8g,9
5722,49832,6K50OXwRzAkquBOzfvMJww,4
5723,49833,12z8CVSwJKqPe1EPm6ZCdT,3
5724,49834,1wGUVJS8dbm4IDuJ6cx4F3,4
5725,49835,6HFLS3OkaOhMfJY77Fybe1,3
5726,49836,7pK7C4qcGTNCyN8pr17QcM,2
5727,49837,0qXbPu82ercBSNf3BhDrEG,2
5728,49838,09HatdWo11Z3ACB6DRvLmj,2
5729,49839,7vTha2v2JxNVsPlVaXw2PY,30
5730,49864,054ppnITkvoJnSdM3YGLSL,0
5731,49866,7zuluPC4CE6GbEqXKqNnNl,0
5732,49867,5Xge0jRIUS7vgwnr1LridM,0
5733,49870,7hWhrVeDEXHvsIsKmliK0G,0
5734,49871,0T8VqxEJMdRLBxofAfLasA,1
5735,49872,37lIA2tpY8EL5PNECVKBmh,0
5736,49873,6jPkwdHIgFjujPifRlM6k3,0
5737,49874,5iuWY2uqHrHfWasMQVymsb,1
5738,49877,4NYTNKrqhvVvmZfdeG4VdO,0
5739,49886,5N2jR3670pm2tbIYRO8J7f,13
5740,49931,7Dtu08zcGtanBDhAFBFrpm,22
5741,50048,1WhWbNeTC62Tm3LwV8zQAH,0
5742,50049,2Log1lUfXEeeGN7sgfV7sw,2
5743,50050,6M9ZlabRP83CkHrPwGwNyb,0
5744,50051,6GDsMKaMFDR7m1OCF0ptgu,0
5745,50052,2sec68QjbAa42SyuAH7jT9,0
5746,50053,6T9AUg3fPQRjY8HXwhEwXi,1
5747,50054,1K6sqFQ9KL4tKU6xMOr5vJ,1
5748,50055,5BeU8v85bqS4yNK8xwFXCj,0
5749,50056,4XHnNLaOcTOjdbFcrospdg,0
5750,50090,4bzjuXJb8vtiUi0pfI3fof,0
5751,50091,09CO8Gb5rlTaTt7qvkvRyd,0
5752,50092,18CUbmhdqI61FlQtrsqY26,0
5753,50093,44gtsMZ4QcdzG8fOV219fg,0
5754,50094,1kt1ter4CgzsAWx0A09CBh,0
5755,50095,1JL3XHFbAKZhd9gZPbN1is,0
5756,50096,7rBgGRTG7sYHXbSNJlx549,0
5757,50097,5RRiQagNa9ZmKojeavzzGx,0
5758,50098,3iVefRS4Jt8PI4HZCDNfN3,0
5759,50099,2E4iEZxGNCELV8ByA2gbAN,0
5760,50267,6DKyKVCNxLdSvxkodi2AQR,1
5761,50269,06lTjgZYiZ53jfBkfIx5Vu,0
5762,50270,2icStF5XZEvAJ2KIaGadME,0
5763,50272,1RmZNab55cnLPmsVSwBWwG,5
5764,50273,6vpQWLMjGocdRrbGbyc0is,38
5765,50276,73LwV54sU7nDdEyMyZSgC4,17
5766,50281,2cj96uClvWDY5WoF2q7m6B,0
5767,50282,7ygKsWHFftxA4EjGPZDDwb,0
5768,50283,0wj6sPKu9qf0JdAZax5W4O,0
5769,50288,4PRXpBaLuNnlHjdwGZjYpP,14
5770,50297,2SBbyh33OQ4Ua1z0HvOt1w,0
5771,50298,3kE3ORs9sswCEKWUhyjAUk,0
5772,50299,57ignxb2X3DXTr3eKdVCHg,1
5773,50303,4r0I9LLBEXiDDH2JuVnALV,1
5774,50304,6FTYVrF6f1gWWgzONGnfX1,1
5775,50305,5nmvhTILqF7fO0HvwUOlH4,0
5776,50306,0YJXcScmy09kveFaAKL3wI,0
5777,50418,2zOns851a2vRHw2uHrZkpl,0
5778,50419,4zN6rRBGoOyjzB8j8KoiO1,0
5779,50420,1WjwoXL6PQ88qzBBlmn7xc,0
5780,50421,54TQAtYjKpIvv8UvSHsj0h,0
5781,50422,3PZMGR94FZbqmj4iJR18Y5,0
5782,50423,1Hub5VReCAlNaWZA9nLNYO,0
5783,50424,3HESHSsi3TuKifdwjh3RRE,0
5784,50425,2jmz4HzKJLfciF6FahRpQ5,0
5785,50426,45Zw4LxpsbZz263BPsKQpy,0
5786,50427,109SevkN4qQ0G6Ly0msroq,0
5787,50450,5b774NxC4ov0juyyD7hG3d,4
5788,50451,7qkqDmVyXL0CyISXU2pTld,0
5789,50453,3a72gKSURhV1UQriVGpfLh,0
5790,50454,3aLOuiVbRtHM3jni3wBP1x,0
5791,50455,6GXEnalMd94bpoI1ZbXdmj,0
5792,50456,43Potl4kFLRLqWIjOnTJKq,0
5793,50457,5eONDfWJlfi6yuBiLyxO88,0
5794,50458,2texk4gM5MJBiY9j70pgHN,0
5795,50459,09OgC4U04x6DhzqEr9AdRy,15
5796,50460,1UcBOj9A1xOsVke1hxGseF,7
5797,50461,4GYgk3VUY6D9gysy3pnfxS,0
5798,50464,65FHKnw3fIP6D6T7DcdgV9,20
5799,50468,4T5Ta1NIqsqaMHVN0SAuW3,0
5800,50488,093PQe3je1gvRrpDnqM2KE,0
5801,50489,1eYxwenobMQN17DGwYZQsJ,0
5802,50490,3elwyijhAPoBpPwWAIdN06,0
5803,50491,1VzgAw0ZxgW99bGgO8ZskQ,0
5804,50492,3kx7IXORaNZH1hYrAUnikU,0
5805,50493,2qcb3hpgeNJkLpxhJ88VQ1,0
5806,50494,1tztD9DBks8fCvoLCF41TA,0
5807,50496,08WgHqQRAvNB7vuARNS2Sr,29
5808,50498,2NtYDasKyo44jiz01rJgjD,33
5809,50499,2aJWoX6fQIwIbjNk7atyXe,23
5810,50501,0EhHRZlLq0wSW489JuK9Jv,30
5811,50529,0olfgBae3qFI0wQ0Zqkxtb,0
5812,50532,0vrCxsKhwf14qljXrj2C8B,0
5813,50539,2kEIIzyLjptxBtogRQ7F1K,7
5814,50541,1xr7Fs2cTXwM2vo4jNzic6,5
5815,50542,2gNTGxlCjV1f33DYqk5ji8,5
5816,50543,5yn9ogqbLjevtRQX7e6HtK,5
5817,50544,3HhUcCjoWN9WfnFsAkoNjC,5
5818,50545,3oEWsCbKvlCvx72dP1mkyN,4
5819,50546,0v1a1Ll9WpyHC6BgE2aFL2,5
5820,50591,4eHNG2Gy6OJlFEormcy8rX,2
5821,50592,2VL6J62X31wBnCjl4sh6qL,1
5822,50594,0GvU1SGzc86hFOCRaLYvBy,1
5823,50595,5QcPL8cAmbmlrrbCWBaHq9,1
5824,50596,470ja9dcf956wMKytl23jp,1
5825,50598,4r8W7hY4MzG6EI4SVbuM13,2
5826,50616,7rfuPokgBy4rHMszmTUJxq,16
5827,50617,69fDqsEXhNDZYXprk5d7tX,18
5828,50618,46KEcLJSEyMX4dAd4dv1jc,12
5829,50619,7bZSpsSgd2zRTfuNNfmCbt,20
5830,50620,3mkLL4NQumQgUtfOsLv6Kv,14
5831,50621,1OBZoIlcFxXSulwT6dYdzo,19
5832,50622,3ZzQdLDQKHzXcI6HQt1rCE,19
5833,50623,07rfSlX0DyQMzGrlT5uBtA,20
5834,50624,5SbKD6PwFH4JSYuU4k3Efx,19
5835,50635,0Px6vYAA2hIeyE4TXlonqh,0
5836,50636,2RwfVRKOVPPihgzJMwM4Cr,0
5837,50723,0zP6TpHCgnzeRTwJhhoC6I,1
5838,50724,1NNcm90S4xO4TISgBjcKj2,6
5839,50725,0Yeky303YQv5let9Z1E84P,1
5840,50726,1vagOQYAcfcupktEBZQk3b,0
5841,50727,78zLQ0fFtHzVfCIlVh2adT,1
5842,50728,02FNhKQo2kIRqiyigbAJUT,1
5843,50729,6Pz2hH9P3QrDC7eoPUMOwI,0
5844,50730,5GYinQcS3q788o95g69H9K,2
5845,50731,53cmJBGkHguU9KrDigOqW6,0
5846,50732,7l743U9geQbUscGDQZeCN0,4
5847,50733,68Pm4TfbRurHulUnP37JHy,0
5848,50734,3lOQ9YRgZ5AHZACHag1S4B,0
5849,50740,1AvA3ILpsQoXtl9RU6eGSQ,0
5850,50741,6Q906zAeAgEkM8tnmqgY9r,0
5851,50742,6rvOOCAYc70zKrj7GbP3ZI,0
5852,50743,0ZKy9prN8heBL7e4BZ471U,0
5853,50745,0MYdv8Ojb5pXBjsZtaLOMo,0
5854,50751,7qMekQ3ydgauvpAQmOS1ym,2
5855,50810,574DkMQI94g1Fcm8AU2XCP,4
5856,50811,1WBb5JTpiz8ClubeX5AlW2,7
5857,50812,4QsAdXzjxixutLLZaKzx5t,7
5858,50835,6HAVf9I0MDEigB27wrSnGQ,5
5859,50851,30aBWgg7pornXbeYKnVWz2,0
5860,50860,2nKFHwbTuE7xjE0bm5iVcX,5
5861,50861,2FDijBxxLrMDQ9CcHKjjAu,0
5862,50862,2Srx0DCy8sIvc7QWqqmknK,0
5863,50863,3Xc2sjLfrv6sKkrrsyDLiK,0
5864,50864,4iIuaF2QGAJQYqpRBffUJH,3
5865,50865,2zmILhdOtQbBBRvgJmnZCf,0
5866,50866,65PrxzBRetY56IKUZBAUUX,0
5867,50867,6g1Nrq40y4X9PrEhcbOssT,0
5868,50868,7xxZIgWwfF9Ua06tTEEhPw,2
5869,50869,3nYXIgqjv0qUPrnFqbbT0u,0
5870,50882,5amG7yMcqCsnzsLxxgNnGe,6
5871,50883,1aojnOasJzYsoaCUkHUH11,11
5872,50905,0t3unWJjJ6vNKj1XuMOAsr,7
5873,50907,7jvYvUL34htvbfU9dEimEL,7
5874,50910,7d6hgscQVuPyxMI1PlKG91,3
5875,50911,6pD0I0i5x7t5IL6K4d6SrG,8
5876,50912,5SK2DMmpMKsq6i0PEsizSb,4
5877,50913,7jmocpWtbcoqoT9fUmZglz,4
5878,50914,4tBTAbSLRCU8ACLAFNDHue,4
5879,50927,7bE72erlF9mbilalBA8GyV,12
5880,50928,7c85VU0GmZmSb0M5S1bEmI,12
5881,50939,2N1VRjNFMTjJ9ZrmRGq8bU,2
5882,50940,1IvItpZ7rV47xBLxeH9vKt,30
5883,50946,5vyGsuzNwd0yp7gc8UBdB3,15
5884,50952,4m2M0cHKabmJiX9PXbeKRw,9
5885,50953,6Rb7y7Vut4CVBrxrk7yoWQ,14
5886,50954,6BPsIH1MM9bmof3ifKEBlT,13
5887,50955,0eEG8XdFHOlwYA7UERsGIq,5
5888,50957,6MJ3qqX6kO5oT1iYQcCdck,9
5889,50958,5FDNEmra9OD3rEO8gCQ2KD,7
5890,50970,4tYNRUh16ub8NVvLqqZu7x,7
5891,50972,3QbeQUowPdz1vWJxt3aYcA,10
5892,50973,0GorvgaFJD0T7W2c2PRwwX,12
5893,50988,4tYNRUh16ub8NVvLqqZu7x,7
5894,50990,3QbeQUowPdz1vWJxt3aYcA,10
5895,50991,0GorvgaFJD0T7W2c2PRwwX,12
5896,50998,68QwdlcbYj5zCQLNq0VqfG,2
5897,50999,5KH5Eefwdigz2HfS9P9K1D,1
